,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
1377172,80,6,1003083,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,980.9756521,6.97848533,167180.5,409347.7183,1002758,2,293,146.5,204.3538598,291,2,1003079,334359.6667,578849.9515,1002758,29,0,0,72,92,2.990779427,3.987705903,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1331673,80,6,32276842,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.061963931,32300000.0,0.0,32300000,32300000,32300000,32300000.0,0.0,32300000,32300000,0,0.0,0.0,0,0,0,0,40,0,0.061963931,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,252,-1,0,20,0.0,0.0,0,0,32300000.0,0.0,32300000,32300000
1379697,80,6,10185581,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.196356006,10200000.0,0.0,10200000,10200000,10200000,10200000.0,0.0,10200000,10200000,0,0.0,0.0,0,0,0,0,40,0,0.196356006,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,10200000.0,0.0,10200000,10200000
1136168,80,6,1551187,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,634.3529181,4.512673198,258531.1667,633019.1277,1550676,3,466,233.0,319.6122651,459,7,1551182,517060.6667,895137.1613,1550676,42,0,0,72,92,1.934002799,2.578670399,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1329456,80,6,1207239,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,815.0830117,5.798354758,201206.5,492637.7265,1206799,6,409,204.5,275.0645379,399,10,1207233,402411.0,696620.4692,1206799,24,0,0,72,92,2.485009182,3.313345576,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1157283,80,6,23917850,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.083619556,23900000.0,0.0,23900000,23900000,23900000,23900000.0,0.0,23900000,23900000,0,0.0,0.0,0,0,0,0,40,0,0.083619556,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,23900000.0,0.0,23900000,23900000
1124465,80,6,1003230,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,980.8319129,6.977462795,167205.0,409402.8288,1002895,3,302,151.0,165.4629868,268,34,1003227,334409.0,578925.8752,1002895,25,0,0,72,92,2.990341198,3.987121597,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1319743,80,6,9737272,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.205396337,9737272.0,0.0,9737272,9737272,9737272,9737272.0,0.0,9737272,9737272,0,0.0,0.0,0,0,0,0,40,0,0.205396337,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,9737272.0,0.0,9737272,9737272
1366771,80,6,28472336,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.070243622,28500000.0,0.0,28500000,28500000,28500000,28500000.0,0.0,28500000,28500000,0,0.0,0.0,0,0,0,0,40,0,0.070243622,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,28500000.0,0.0,28500000,28500000
1234801,80,6,15699539,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.127392276,15700000.0,0.0,15700000,15700000,15700000,15700000.0,0.0,15700000,15700000,0,0.0,0.0,0,0,0,0,40,0,0.127392276,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,15700000.0,0.0,15700000,15700000
1210695,80,6,42353696,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.047221381,42400000.0,0.0,42400000,42400000,42400000,42400000.0,0.0,42400000,42400000,0,0.0,0.0,0,0,0,0,40,0,0.047221381,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,42400000.0,0.0,42400000,42400000
1335544,80,6,1215100,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,809.8098922,5.760842729,202516.6667,495871.4542,1214710,8,355,177.5,239.7091988,347,8,1215088,405029.3333,701204.0455,1214710,25,0,0,72,92,2.468932598,3.291910131,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1175643,80,6,20236284,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.098832375,20200000.0,0.0,20200000,20200000,20200000,20200000.0,0.0,20200000,20200000,0,0.0,0.0,0,0,0,0,40,0,0.098832375,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,20200000.0,0.0,20200000,20200000
1347792,80,6,1482016,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,663.9604431,4.723295835,247002.6667,604812.5131,1481571,2,408,204.0,285.6711396,406,2,1482004,494001.3333,855260.4403,1481571,27,0,0,72,92,2.024269644,2.699026191,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1325841,80,6,1076956,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,913.686353,6.499801292,179492.6667,439431.7851,1076479,4,421,210.5,218.4959954,365,56,1076952,358984.0,621368.926,1076479,47,0,0,72,92,2.785629125,3.714172167,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1198473,80,6,15943467,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.12544323,15900000.0,0.0,15900000,15900000,15900000,15900000.0,0.0,15900000,15900000,0,0.0,0.0,0,0,0,0,40,0,0.12544323,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,15900000.0,0.0,15900000,15900000
1135302,80,6,978528,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1005.592073,7.153602145,163088.0,399290.8566,978137,1,359,179.5,252.4371209,358,1,978522,326174.0,564616.5449,978137,26,0,0,72,92,3.065829491,4.087772654,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1198112,80,6,26559162,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.075303581,26600000.0,0.0,26600000,26600000,26600000,26600000.0,0.0,26600000,26600000,0,0.0,0.0,0,0,0,0,40,0,0.075303581,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,26600000.0,0.0,26600000,26600000
1225880,80,6,18451269,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.108393629,18500000.0,0.0,18500000,18500000,18500000,18500000.0,0.0,18500000,18500000,0,0.0,0.0,0,0,0,0,40,0,0.108393629,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,18500000.0,0.0,18500000,18500000
1246130,80,6,35021588,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.057107633,35000000.0,0.0,35000000,35000000,35000000,35000000.0,0.0,35000000,35000000,0,0.0,0.0,0,0,0,0,40,0,0.057107633,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,35000000.0,0.0,35000000,35000000
1334835,80,6,2418513,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.826954414,2418513.0,0.0,2418513,2418513,2418513,2418513.0,0.0,2418513,2418513,0,0.0,0.0,0,0,0,0,40,0,0.826954414,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1212481,80,6,1015616,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,968.8701241,6.892368769,169269.3333,414382.4851,1015124,6,464,232.0,152.7350647,340,124,1015610,338536.6667,585941.8602,1015124,22,0,0,72,92,2.95387233,3.93849644,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1344830,80,6,3262776,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.612974964,3262776.0,0.0,3262776,3262776,3262776,3262776.0,0.0,3262776,3262776,0,0.0,0.0,0,0,0,0,40,0,0.612974964,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1286058,80,6,1541682,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,638.2639221,4.540495381,256947.0,629122.5672,1541138,3,511,255.5,357.0889245,508,3,1541676,513892.0,889621.1649,1541138,27,0,0,72,92,1.945926592,2.594568789,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1218384,80,6,19320982,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.103514407,19300000.0,0.0,19300000,19300000,19300000,19300000.0,0.0,19300000,19300000,0,0.0,0.0,0,0,0,0,40,0,0.103514407,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,19300000.0,0.0,19300000,19300000
1281295,80,6,23277186,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.085921039,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,0,40,0,0.085921039,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,23300000.0,0.0,23300000,23300000
1376124,80,6,64606355,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.030956707,64600000.0,0.0,64600000,64600000,64600000,64600000.0,0.0,64600000,64600000,0,0.0,0.0,0,0,0,0,40,0,0.030956707,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,64600000.0,0.0,64600000,64600000
1221838,80,6,88304899,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0226488,88300000.0,0.0,88300000,88300000,88300000,88300000.0,0.0,88300000,88300000,0,0.0,0.0,0,0,0,0,40,0,0.0226488,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,88300000.0,0.0,88300000,88300000
1138217,80,6,31120854,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.064265589,31100000.0,0.0,31100000,31100000,31100000,31100000.0,0.0,31100000,31100000,0,0.0,0.0,0,0,0,0,40,0,0.064265589,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,31100000.0,0.0,31100000,31100000
1169007,80,6,1851695,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,531.40501,3.780320193,308615.8333,755784.2725,1851354,1,313,156.5,219.9102089,312,1,1851690,617230.0,1068782.745,1851354,23,0,0,72,92,1.620137226,2.160182967,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1172728,80,6,1537336,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,640.0682739,4.553331217,256222.6667,627450.1992,1537000,3,308,154.0,213.5462479,305,3,1537333,512444.3333,887291.2469,1537000,21,0,0,72,92,1.951427664,2.601903553,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1200986,80,6,6751993,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.296208838,6751993.0,0.0,6751993,6751993,6751993,6751993.0,0.0,6751993,6751993,0,0.0,0.0,0,0,0,0,40,0,0.296208838,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,6751993.0,0.0,6751993,6751993
1292374,80,6,41116632,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.048642116,41100000.0,0.0,41100000,41100000,41100000,41100000.0,0.0,41100000,41100000,0,0.0,0.0,0,0,0,0,40,0,0.048642116,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,41100000.0,0.0,41100000,41100000
1250882,80,6,1388558,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,708.6488285,5.041201016,231426.3333,566726.0389,1388251,5,278,139.0,164.0487732,255,23,1388553,462851.0,801419.9189,1388251,23,0,0,72,92,2.160514721,2.880686295,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1271536,80,6,31326905,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.063842885,31300000.0,0.0,31300000,31300000,31300000,31300000.0,0.0,31300000,31300000,0,0.0,0.0,0,0,0,0,40,0,0.063842885,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,31300000.0,0.0,31300000,31300000
1365602,80,6,39140699,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.051097708,39100000.0,0.0,39100000,39100000,39100000,39100000.0,0.0,39100000,39100000,0,0.0,0.0,0,0,0,0,40,0,0.051097708,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,39100000.0,0.0,39100000,39100000
1323452,80,6,22092677,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.090527735,22100000.0,0.0,22100000,22100000,22100000,22100000.0,0.0,22100000,22100000,0,0.0,0.0,0,0,0,0,40,0,0.090527735,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,22100000.0,0.0,22100000,22100000
1170775,80,6,34313230,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.058286556,34300000.0,0.0,34300000,34300000,34300000,34300000.0,0.0,34300000,34300000,0,0.0,0.0,0,0,0,0,40,0,0.058286556,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,252,-1,0,20,0.0,0.0,0,0,34300000.0,0.0,34300000,34300000
1232168,80,6,9473667,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.211111495,9473667.0,0.0,9473667,9473667,9473667,9473667.0,0.0,9473667,9473667,0,0.0,0.0,0,0,0,0,40,0,0.211111495,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,9473667.0,0.0,9473667,9473667
1367980,80,6,1262210,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,779.5850136,5.545828349,210368.3333,514404.7536,1260392,6,1784,892.0,827.314934,1477,307,1262204,420734.6667,727165.1112,1260392,28,0,0,72,92,2.376783578,3.169044771,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1130594,80,6,877247,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1121.690926,7.979508622,146207.8333,357894.0695,876756,5,463,231.5,143.5426766,333,130,877241,292413.6667,506055.3528,876756,23,0,0,72,92,3.419789409,4.559719212,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1391969,80,6,21528978,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.092898047,21500000.0,0.0,21500000,21500000,21500000,21500000.0,0.0,21500000,21500000,0,0.0,0.0,0,0,0,0,40,0,0.092898047,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,21500000.0,0.0,21500000,21500000
1354522,80,6,23178563,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.086286626,23200000.0,0.0,23200000,23200000,23200000,23200000.0,0.0,23200000,23200000,0,0.0,0.0,0,0,0,0,40,0,0.086286626,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,23200000.0,0.0,23200000,23200000
1302619,80,6,1426473,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,689.8132667,4.907208198,237745.5,582194.488,1426145,3,300,150.0,207.8893937,297,3,1426466,475488.6667,823292.5468,1426145,21,0,0,72,92,2.103089228,2.80411897,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1318325,80,6,24619474,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.081236504,24600000.0,0.0,24600000,24600000,24600000,24600000.0,0.0,24600000,24600000,0,0.0,0.0,0,0,0,0,40,0,0.081236504,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,252,-1,0,20,0.0,0.0,0,0,24600000.0,0.0,24600000,24600000
1319623,80,6,38271875,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.052257696,38300000.0,0.0,38300000,38300000,38300000,38300000.0,0.0,38300000,38300000,0,0.0,0.0,0,0,0,0,40,0,0.052257696,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,38300000.0,0.0,38300000,38300000
1233520,80,6,33663407,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.059411693,33700000.0,0.0,33700000,33700000,33700000,33700000.0,0.0,33700000,33700000,0,0.0,0.0,0,0,0,0,40,0,0.059411693,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,33700000.0,0.0,33700000,33700000
1375138,80,6,2069416,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.966456237,2069416.0,0.0,2069416,2069416,2069416,2069416.0,0.0,2069416,2069416,0,0.0,0.0,0,0,0,0,40,0,0.966456237,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1217457,80,6,84280715,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023730221,84300000.0,0.0,84300000,84300000,84300000,84300000.0,0.0,84300000,84300000,0,0.0,0.0,0,0,0,0,40,0,0.023730221,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,84300000.0,0.0,84300000,84300000
1327476,80,6,222010,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.008603216,222010.0,0.0,222010,222010,222010,222010.0,0.0,222010,222010,0,0.0,0.0,0,0,0,0,40,0,9.008603216,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1397517,80,6,59527194,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.03359809,59500000.0,0.0,59500000,59500000,59500000,59500000.0,0.0,59500000,59500000,0,0.0,0.0,0,0,0,0,40,0,0.03359809,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,59500000.0,0.0,59500000,59500000
1348599,80,6,92887396,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.021531447,92900000.0,0.0,92900000,92900000,92900000,92900000.0,0.0,92900000,92900000,0,0.0,0.0,0,0,0,0,40,0,0.021531447,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,92900000.0,0.0,92900000,92900000
1135186,80,6,12043192,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.166068929,12000000.0,0.0,12000000,12000000,12000000,12000000.0,0.0,12000000,12000000,0,0.0,0.0,0,0,0,0,40,0,0.166068929,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,12000000.0,0.0,12000000,12000000
1354056,80,6,7152071,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.279639282,7152071.0,0.0,7152071,7152071,7152071,7152071.0,0.0,7152071,7152071,0,0.0,0.0,0,0,0,0,40,0,0.279639282,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,7152071.0,0.0,7152071,7152071
1153750,80,6,40521655,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.049356326,40500000.0,0.0,40500000,40500000,40500000,40500000.0,0.0,40500000,40500000,0,0.0,0.0,0,0,0,0,40,0,0.049356326,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,40500000.0,0.0,40500000,40500000
1289011,80,6,1856854,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,529.9285781,3.769817121,309475.6667,757885.5243,1856503,3,321,160.5,173.2411614,283,38,1856851,618950.3333,1071752.058,1856503,24,0,0,72,92,1.615635909,2.154181212,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1361813,80,6,5946121,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.336353734,5946121.0,0.0,5946121,5946121,5946121,5946121.0,0.0,5946121,5946121,0,0.0,0.0,0,0,0,0,40,0,0.336353734,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2049,-1,0,20,0.0,0.0,0,0,5946121.0,0.0,5946121,5946121
1248535,80,6,894894,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1099.571569,7.822155473,149149.0,365106.749,894420,6,446,223.0,56.56854249,263,183,894887,298295.6667,516258.8598,894420,22,0,0,72,92,3.352352346,4.469803128,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1271642,80,6,561520,3,4,20,964,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1752.38638,12.46616327,93586.66667,229052.9626,561139,4,342,171.0,236.1736649,338,4,561506,187168.6667,323867.8467,561139,27,0,0,72,92,5.342641402,7.123521869,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0
